CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
THEFT/LARCENY	12/12/2018 07:30:00 PM	18-062720	GRAND THEFT FROM PERSON	14X	300 GRAND AV	Oakland	CA	"300 GRAND AV
Oakland, CA
(37.809029, -122.256834)"
ASSAULT	12/12/2018 11:40:00 AM	18-062671	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	14X	2300 HARRISON ST	Oakland	CA	"2300 HARRISON ST
Oakland, CA
(37.811434, -122.262063)"
BURGLARY	12/14/2018 04:45:00 PM	18-063059	BURGLARY-FORCIBLE ENTRY	10X	900 AILEEN ST	Oakland	CA	"900 AILEEN ST
Oakland, CA
(37.840864, -122.274659)"
DRUGS/ALCOHOL VIOLATIONS	12/18/2018 02:20:00 AM	18-063610	POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA	23X	3700 INTERNATIONAL BLVD	Oakland	CA	"3700 INTERNATIONAL BLVD
Oakland, CA
(37.774905, -122.220215)"
THEFT/LARCENY	12/03/2018 03:00:00 PM	18-061084	THEFT	32X	10900 INTERNATIONAL BLVD	Oakland	CA	"10900 INTERNATIONAL BLVD
Oakland, CA
(37.73672, -122.164746)"
ROBBERY	12/03/2018 06:15:00 PM	18-061017	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	02X	1100 MARKET ST	Oakland	CA	"1100 MARKET ST
Oakland, CA
(37.805898, -122.281704)"
MOTOR VEHICLE THEFT	12/20/2018 08:30:00 PM	18-064194	VEHICLE THEFT - AUTO	07X	3100 FILBERT ST	Oakland	CA	"3100 FILBERT ST
Oakland, CA
(37.821927, -122.278218)"
VANDALISM	12/18/2018 12:35:00 AM	18-063785	MALICIOUSLY DESTROY OTHER'S PROPERTY	23X	1200 41ST AV	Oakland	CA	"1200 41ST AV
Oakland, CA
(37.772445, -122.217962)"
ROBBERY	12/03/2018 10:45:00 AM	18-060936	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	15X	2100 LAKESHORE AV	Oakland	CA	"2100 LAKESHORE AV
Oakland, CA
(37.804524, -122.250907)"
BURGLARY	12/03/2018 01:00:00 PM	18-061053	BURGLARY-NO FORCE	16Y	1700 MACARTHUR BLVD	Oakland	CA	"1700 MACARTHUR BLVD
Oakland, CA
(37.800025, -122.220761)"
ASSAULT	12/20/2018 09:36:00 PM	18-064107	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	27Y	2100 65TH AV	Oakland	CA	"2100 65TH AV
Oakland, CA
(37.765341, -122.190954)"
ASSAULT	12/20/2018 03:45:00 PM	18-064065	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	03Y	700 WASHINGTON ST	Oakland	CA	"700 WASHINGTON ST
Oakland, CA
(37.800147, -122.275322)"
MOTOR VEHICLE THEFT	12/16/2018 11:00:00 AM	18-063384	VEHICLE THEFT - AUTO	31Z	500 105TH AV	Oakland	CA	"500 105TH AV
Oakland, CA
(37.730971, -122.179775)"
MOTOR VEHICLE THEFT	12/03/2018 03:30:00 AM	18-061146	VEHICLE THEFT - AUTO	19X	600 E 12TH ST	Oakland	CA	"600 E 12TH ST
Oakland, CA
(37.79434, -122.253968)"
MOTOR VEHICLE THEFT	12/04/2018 02:12:00 PM	18-048458	VEHICLE THEFT - AUTO	23X	4000 ALAMEDA AVE	Oakland	CA	"4000 ALAMEDA AVE
Oakland, CA
(37.768208, -122.22405)"
MOTOR VEHICLE THEFT	12/01/2018 04:00:00 PM	18-060724	VEHICLE THEFT - AUTO	10Y	4100 WEST ST	Oakland	CA	"4100 WEST ST
Oakland, CA
(37.830992, -122.270803)"
SEX CRIMES	12/12/2018 03:04:00 AM	18-062560	LOITER:INTENT:PROSTITUTION	19X	1200 18TH AV	Oakland	CA	"1200 18TH AV
Oakland, CA
(37.786624, -122.242517)"
THEFT/LARCENY	12/10/2018 03:00:00 PM	18-917431	THEFT	05Y	1600 CAMPBELL ST	Oakland	CA	"1600 CAMPBELL ST
Oakland, CA
(37.813826, -122.293821)"
ASSAULT	12/03/2018 08:30:00 PM	18-061131	BATTERY	04X	2200 BROADWAY	Oakland	CA	"2200 BROADWAY
Oakland, CA
(37.810963, -122.266961)"
THEFT/LARCENY	12/04/2018 02:00:00 AM	18-061173	THEFT	02X	1100 8TH ST	Oakland	CA	"1100 8TH ST
Oakland, CA
(37.804694, -122.287201)"
MOTOR VEHICLE THEFT	12/11/2018 08:30:00 PM	18-062630	VEHICLE THEFT - AUTO	22X	3600 LAGUNA AV	Oakland	CA	"3600 LAGUNA AV
Oakland, CA
(37.800234, -122.209628)"
ASSAULT	12/21/2018 08:15:00 AM	18-064158	BATTERY	26Y	1300 64TH AV	Oakland	CA	"1300 64TH AV
Oakland, CA
(37.761734, -122.198296)"
VANDALISM	12/03/2018 11:00:00 PM	18-061042	VANDALISM	24X	3700 BROOKDALE AV	Oakland	CA	"3700 BROOKDALE AV
Oakland, CA
(37.786291, -122.208467)"
MOTOR VEHICLE THEFT	12/09/2018 05:00:00 PM	18-062452	VEHICLE THEFT - AUTO	22Y	3600 35TH AV	Oakland	CA	"3600 35TH AV
Oakland, CA
(37.793783, -122.200495)"
ASSAULT	12/04/2018 09:50:00 AM	18-061107	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	10X	5800 SAN PABLO AV	Oakland	CA	"5800 SAN PABLO AV
Oakland, CA
(37.841013, -122.283016)"
ASSAULT	12/20/2018 06:00:00 PM	18-064103	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	06X	700 W MACARTHUR BLVD	Oakland	CA	"700 W MACARTHUR BLVD
Oakland, CA
(37.82747, -122.270575)"
DISTURBING THE PEACE	12/05/2018 09:15:00 AM	18-061544	DISTURB THE PEACE	33X	9500 INTERNATIONAL BLVD	Oakland	CA	"9500 INTERNATIONAL BLVD
Oakland, CA
(37.746458, -122.171986)"
MOTOR VEHICLE THEFT	12/11/2018 12:25:00 PM	18-062426	VEHICLE THEFT - AUTO	32Y	2100 102ND AV	Oakland	CA	"2100 102ND AV
Oakland, CA
(37.743596, -122.160137)"
MOTOR VEHICLE THEFT	12/10/2018 03:25:00 AM	18-062624	VEHICLE THEFT - AUTO	32X	9900 MEDFORD AV	Oakland	CA	"9900 MEDFORD AV
Oakland, CA
(37.739354, -122.177694)"
THEFT/LARCENY	12/21/2018 10:50:00 AM	18-064189	GRAND THEFT FROM PERSON	14Y	3300 LAKESHORE AV	Oakland	CA	"3300 LAKESHORE AV
Oakland, CA
(37.810726, -122.244111)"
ASSAULT	12/17/2018 05:45:00 PM	18-063606	BATTERY	10Y	800 53RD ST	Oakland	CA	"800 53RD ST
Oakland, CA
(37.838004, -122.269462)"
FRAUD	12/04/2018 12:35:00 PM	18-917080	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	18Y	1800 E 25TH ST	Oakland	CA	"1800 E 25TH ST
Oakland, CA
(37.794874, -122.233958)"
BURGLARY	11/30/2018 07:00:00 AM	18-060607	BURGLARY-FORCIBLE ENTRY	26Y	900 75TH AV	Oakland	CA	"900 75TH AV
Oakland, CA
(37.753642, -122.193109)"
MOTOR VEHICLE THEFT	12/20/2018 11:00:00 PM	18-064170	VEHICLE THEFT - AUTO	19X	1500 9TH AV	Oakland	CA	"1500 9TH AV
Oakland, CA
(37.793461, -122.249602)"
MOTOR VEHICLE THEFT	12/11/2018 06:00:00 PM	18-062643	VEHICLE THEFT - AUTO	26Y	1100 SEMINARY AV	Oakland	CA	"1100 SEMINARY AV
Oakland, CA
(37.761532, -122.204613)"
WEAPONS	12/21/2018 01:30:00 AM	18-064130	MISD-ILL USE OF TEAR GAS/TEAR GAS WEAPON	08X	500 40TH ST	Oakland	CA	"500 40TH ST
Oakland, CA
(37.82926, -122.264805)"
MOTOR VEHICLE THEFT	12/03/2018 04:17:00 PM	18-060992	VEHICLE THEFT - AUTO	19X	1000 E 15TH ST	Oakland	CA	"1000 E 15TH ST
Oakland, CA
(37.792724, -122.248759)"
THEFT/LARCENY	12/20/2018 07:30:00 AM	18-064136	BURGLARY-AUTO	06X	900 YERBA BUENA AV	Oakland	CA	"900 YERBA BUENA AV
Oakland, CA
(37.83091, -122.275879)"
MOTOR VEHICLE THEFT	12/01/2018 08:10:00 PM	18-060687	VEHICLE THEFT - AUTO	22X	3500 LAGUNA AV	Oakland	CA	"3500 LAGUNA AV
Oakland, CA
(37.799246, -122.21072)"
ASSAULT	12/03/2018 09:00:00 PM	18-061041	THREAT CRIME:INT:TERRORIZE	18X	2000 19TH AV	Oakland	CA	"2000 19TH AV
Oakland, CA
(37.790976, -122.236733)"
MOTOR VEHICLE THEFT	12/01/2018 06:39:00 PM	18-060675	VEHICLE THEFT - AUTO	13Y	6800 OAKWOOD DR	Oakland	CA	"6800 OAKWOOD DR
Oakland, CA
(37.842519, -122.199086)"
ASSAULT	12/04/2018 10:25:00 PM	18-061046	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	30Y	7500 NEY AV	Oakland	CA	"7500 NEY AV
Oakland, CA
(37.769183, -122.169892)"
MOTOR VEHICLE THEFT	12/01/2018 06:25:00 PM	18-060668	VEHICLE THEFT - AUTO	31Y	8300 EDES AV	Oakland	CA	"8300 EDES AV
Oakland, CA
(37.744722, -122.195953)"
MOTOR VEHICLE THEFT	12/11/2018 12:30:00 PM	18-062470	VEHICLE THEFT - AUTO	31Y	8400 SAN LEANDRO ST	Oakland	CA	"8400 SAN LEANDRO ST
Oakland, CA
(37.747851, -122.190066)"
SEX CRIMES	12/11/2018 08:05:00 PM	18-062520	DISORDERLY CONDUCT:PROSTITUTION	20X	1400 27TH AV	Oakland	CA	"1400 27TH AV
Oakland, CA
(37.780761, -122.231457)"
SEX CRIMES	12/11/2018 07:40:00 PM	18-062518	DISORDERLY CONDUCT:PROSTITUTION	20X	1400 MILLER AV	Oakland	CA	"1400 MILLER AV
Oakland, CA
(37.78274, -122.234878)"
ASSAULT	12/11/2018 09:35:00 PM	18-062537	THREAT CRIME:INT:TERRORIZE	02X	800 MANDELA PKWY	Oakland	CA	"800 MANDELA PKWY
Oakland, CA
(37.806117, -122.293095)"
VANDALISM	12/01/2018 04:46:00 AM	18-060608	TAMPER WITH VEHICLE	22Y	3000 DELAWARE ST	Oakland	CA	"3000 DELAWARE ST
Oakland, CA
(37.79583, -122.206545)"
THEFT/LARCENY	12/11/2018 05:00:00 PM	18-062717	THEFT	25X	4400 MASTERSON ST	Oakland	CA	"4400 MASTERSON ST
Oakland, CA
(37.787151, -122.19324)"
VANDALISM	12/12/2018 08:00:00 PM	18-062724	VANDALISM	34X	1700 84TH AV	Oakland	CA	"1700 84TH AV
Oakland, CA
(37.755997, -122.174492)"
ASSAULT	12/11/2018 09:30:00 AM	18-062406	THREAT CRIME:INT:TERRORIZE	04X	1400 JEFFERSON ST	Oakland	CA	"1400 JEFFERSON ST
Oakland, CA
(37.805744, -122.274769)"
ASSAULT	12/03/2018 04:00:00 PM	18-060996	BATTERY	02X	1200 7TH ST	Oakland	CA	"1200 7TH ST
Oakland, CA
(37.804371, -122.290354)"
MOTOR VEHICLE THEFT	12/01/2018 10:00:00 PM	18-060857	VEHICLE THEFT - AUTO	34X	1600 86TH AV	Oakland	CA	"1600 86TH AV
Oakland, CA
(37.753655, -122.175069)"
FRAUD	12/04/2018 01:55:00 PM	18-917082	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	07X	3200 HOLLIS ST	Oakland	CA	"3200 HOLLIS ST
Oakland, CA
(37.824376, -122.283551)"
ASSAULT	12/03/2018 08:00:00 PM	18-061056	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	10Y	900 45TH ST	Oakland	CA	"900 45TH ST
Oakland, CA
(37.834494, -122.273158)"
MOTOR VEHICLE THEFT	12/08/2018 06:30:00 PM	18-061944	VEHICLE THEFT - AUTO	20X	3000 E 9TH ST	Oakland	CA	"3000 E 9TH ST
Oakland, CA
(37.774568, -122.231174)"
MOTOR VEHICLE THEFT	12/09/2018 12:00:00 AM	18-062028	VEHICLE THEFT - AUTO	26X	700 KEVIN CT	Oakland	CA	"700 KEVIN CT
Oakland, CA
(37.758133, -122.207264)"
THEFT/LARCENY	12/01/2018 01:00:00 AM	18-060576	THEFT	22Y	3400 MACARTHUR BLVD	Oakland	CA	"3400 MACARTHUR BLVD
Oakland, CA
(37.79418, -122.201037)"
BURGLARY	12/18/2018 08:45:00 AM	18-064118	BURGLARY-FORCIBLE ENTRY	11X	600 59TH ST	Oakland	CA	"600 59TH ST
Oakland, CA
(37.844524, -122.265124)"
ASSAULT	12/01/2018 03:22:00 AM	18-060573	SHOOT AT INHABITED DWELLING/VEHICLE/ETC	01X	200 5TH ST	Oakland	CA	"200 5TH ST
Oakland, CA
(37.795475, -122.268302)"
DUI	12/03/2018 11:58:00 PM	18-061059	DUI ALCOHOL/DRUGS	13Z	5900 CHELTON DR	Oakland	CA	"5900 CHELTON DR
Oakland, CA
(37.823571, -122.198095)"
ASSAULT	12/12/2018 12:52:00 AM	18-062551	SHOOT AT INHABITED DWELLING/VEHICLE/ETC	32Y	2600 TALBOT AV	Oakland	CA	"2600 TALBOT AV
Oakland, CA
(37.743377, -122.152887)"
THEFT/LARCENY	12/09/2018 05:00:00 PM	18-062109	BURGLARY-AUTO	26X	6300 SAN LEANDRO ST	Oakland	CA	"6300 SAN LEANDRO ST
Oakland, CA
(37.758561, -122.202829)"
FRAUD	12/07/2018 04:45:00 PM	18-917339	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	03X	800 FRANKLIN ST	Oakland	CA	"800 FRANKLIN ST
Oakland, CA
(37.799853, -122.272477)"
ASSAULT	12/08/2018 05:21:00 PM	18-061938	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	03X	200 10TH ST	Oakland	CA	"200 10TH ST
Oakland, CA
(37.799236, -122.26697)"
ROBBERY	12/20/2018 09:59:00 AM	18-064087	ROBBERY/INHABITED DWELLING - STRONGARM (HANDS, FISTS, FEET)	24Y	2600 HUMBOLDT AV	Oakland	CA	"2600 HUMBOLDT AV
Oakland, CA
(37.789696, -122.21108)"
VANDALISM	12/20/2018 10:15:00 PM	18-064104	VANDALISM	29X	3400 SEMINARY AV	Oakland	CA	"3400 SEMINARY AV
Oakland, CA
(37.777511, -122.18244)"
BURGLARY	12/14/2018 08:00:00 AM	18-063739	BURGLARY-NO FORCE	13Z	2800 MORLEY DR	Oakland	CA	"2800 MORLEY DR
Oakland, CA
(37.820426, -122.19622)"
THEFT/LARCENY	12/05/2018 06:15:00 PM	18-061829	BURGLARY-AUTO	08X	400 W GRAND AV	Oakland	CA	"400 W GRAND AV
Oakland, CA
(37.81154, -122.266726)"
WEAPONS	12/12/2018 02:39:00 PM	18-062678	CARRY CONCEALED WEAPON IN VEHICLE	30X	7700 INTERNATIONAL BLVD	Oakland	CA	"7700 INTERNATIONAL BLVD
Oakland, CA
(37.757871, -122.184182)"
THEFT/LARCENY	12/08/2018 09:30:00 AM	18-062255	THEFT	35X	9700 THERMAL ST	Oakland	CA	"9700 THERMAL ST
Oakland, CA
(37.75125, -122.158506)"
ASSAULT	12/18/2018 11:00:00 AM	18-064139	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	04X	500 WILLIAM STREET	Oakland	CA	"500 WILLIAM STREET
Oakland, CA
(37.809168, -122.271154)"
ROBBERY	12/21/2018 07:30:00 AM	18-064221	ATTEMPTED ROBBERY-FIREARM	07X	2700 PERALTA ST	Oakland	CA	"2700 PERALTA ST
Oakland, CA
(37.820812, -122.286399)"
THEFT/LARCENY	11/30/2018 02:45:00 PM	18-060586	THEFT	29X	2500 SEMINARY AV	Oakland	CA	"2500 SEMINARY AV
Oakland, CA
(37.770873, -122.191332)"
MOTOR VEHICLE THEFT	12/21/2018 08:17:00 AM	18-064159	VEHICLE THEFT - AUTO	31Y	500 HEGENBERGER RD	Oakland	CA	"500 HEGENBERGER RD
Oakland, CA
(37.742152, -122.196132)"
MOTOR VEHICLE THEFT	11/30/2018 07:30:00 PM	18-060672	VEHICLE THEFT - AUTO	18X	2000 18TH AV	Oakland	CA	"2000 18TH AV
Oakland, CA
(37.791263, -122.238149)"
VANDALISM	12/18/2018 08:50:00 PM	18-063755	VANDALISM	17X	500 E 20TH ST	Oakland	CA	"500 E 20TH ST
Oakland, CA
(37.79957, -122.248145)"
MOTOR VEHICLE THEFT	12/10/2018 12:00:00 PM	18-062214	VEHICLE THEFT - AUTO	26Y	7600 HAWLEY ST	Oakland	CA	"7600 HAWLEY ST
Oakland, CA
(37.75362, -122.193142)"
MOTOR VEHICLE THEFT	12/09/2018 03:30:00 AM	18-062010	VEHICLE THEFT - AUTO	21Y	3000 MAPLE AV	Oakland	CA	"3000 MAPLE AV
Oakland, CA
(37.791225, -122.210907)"
ASSAULT	12/03/2018 02:05:00 PM	18-060978	BATTERY	06X	800 APGAR ST	Oakland	CA	"800 APGAR ST
Oakland, CA
(37.828604, -122.271445)"
MOTOR VEHICLE THEFT	12/11/2018 06:45:00 AM	18-062505	VEHICLE THEFT - AUTO	26Y	7200 SAN LEANDRO ST	Oakland	CA	"7200 SAN LEANDRO ST
Oakland, CA
(37.753613, -122.197109)"
ASSAULT	12/11/2018 08:00:00 PM	18-062559	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	21Y	3000 BROOKDALE AV	Oakland	CA	"3000 BROOKDALE AV
Oakland, CA
(37.792221, -122.215774)"
VANDALISM	12/12/2018 08:35:00 PM	18-062723	VANDALISM	08X	2400 BROADWAY	Oakland	CA	"2400 BROADWAY
Oakland, CA
(37.813391, -122.265467)"
THEFT/LARCENY	12/07/2018 02:00:00 AM	18-062169	BURGLARY-AUTO	30Y	3000 PARTRIDGE AV	Oakland	CA	"3000 PARTRIDGE AV
Oakland, CA
(37.765022, -122.163247)"
ASSAULT	12/09/2018 08:57:00 PM	18-061991	ASSAULT WITH FIREARM ON PERSON	23X	1500 35TH AV	Oakland	CA	"1500 35TH AV
Oakland, CA
(37.777353, -122.222134)"
THEFT/LARCENY	12/10/2018 06:30:00 PM	18-062319	BURGLARY-AUTO	12X	4800 TELEGRAPH AV	Oakland	CA	"4800 TELEGRAPH AV
Oakland, CA
(37.834892, -122.262907)"
ASSAULT	12/21/2018 09:00:00 AM	18-064165	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	30Y	2700 74TH AV	Oakland	CA	"2700 74TH AV
Oakland, CA
(37.767796, -122.172635)"
ASSAULT	12/04/2018 09:00:00 AM	18-061090	BATTERY	06X	2200 SAN PABLO AV	Oakland	CA	"2200 SAN PABLO AV
Oakland, CA
(37.812471, -122.273819)"
THEFT/LARCENY	11/30/2018 11:00:00 AM	18-060588	PETTY THEFT:$50-	16X	3200 LAKESHORE AV	Oakland	CA	"3200 LAKESHORE AV
Oakland, CA
(37.810256, -122.245497)"
ASSAULT	11/30/2018 04:00:00 PM	18-060493	BATTERY	30X	7400 LOCKWOOD ST	Oakland	CA	"7400 LOCKWOOD ST
Oakland, CA
(37.762252, -122.180482)"
ASSAULT	12/03/2018 08:49:00 AM	18-060922	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	08X	500 28TH ST	Oakland	CA	"500 28TH ST
Oakland, CA
(37.817363, -122.26781)"
THEFT/LARCENY	12/20/2018 03:15:00 AM	18-064015	BURGLARY-AUTO	27X	4900 FAIRFAX AV	Oakland	CA	"4900 FAIRFAX AV
Oakland, CA
(37.777756, -122.202445)"
BURGLARY	12/20/2018 02:46:00 PM	18-064049	BURGLARY-FORCIBLE ENTRY	27Y	2000 64TH AV	Oakland	CA	"2000 64TH AV
Oakland, CA
(37.765343, -122.192291)"
ASSAULT	12/04/2018 12:07:00 PM	18-061129	THREAT CRIME:INT:TERRORIZE	31Y	400 HEGENBERGER RD	Oakland	CA	"400 HEGENBERGER RD
Oakland, CA
(37.735772, -122.197083)"
ASSAULT	12/03/2018 01:30:00 PM	18-061140	EXHIBIT FIREARM	35Y	7900 MOUNTAIN BLVD	Oakland	CA	"7900 MOUNTAIN BLVD
Oakland, CA
(37.772043, -122.155724)"
THEFT/LARCENY	12/06/2018 09:00:00 PM	18-062445	BURGLARY-AUTO	04X	2200 TELEGRAPH AV	Oakland	CA	"2200 TELEGRAPH AV
Oakland, CA
(37.811582, -122.269056)"
HOMICIDE	12/11/2018 09:32:00 PM	18-062531	MURDER	02Y	1000 CENTER ST	Oakland	CA	"1000 CENTER ST
Oakland, CA
(37.808343, -122.293852)"
MOTOR VEHICLE THEFT	12/11/2018 12:30:00 PM	18-062660	VEHICLE THEFT - AUTO	03X	300 7TH ST	Oakland	CA	"300 7TH ST
Oakland, CA
(37.798102, -122.270623)"
DRUGS/ALCOHOL VIOLATIONS	12/03/2018 01:12:00 AM	18-060877	TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE	14X	300 EUCLID AVE	Oakland	CA	"300 EUCLID AVE
Oakland, CA
(37.813976, -122.252852)"
THEFT/LARCENY	12/10/2018 09:30:00 PM	18-062332	BURGLARY-AUTO	01X	500 EMBARCADERO WEST	Oakland	CA	"500 EMBARCADERO WEST
Oakland, CA
(37.795822, -122.277805)"
ASSAULT	12/12/2018 05:51:00 PM	18-062710	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	02X	1000 7TH ST	Oakland	CA	"1000 7TH ST
Oakland, CA
(37.803233, -122.284972)"
ASSAULT	12/04/2018 11:55:00 AM	18-061127	BATTERY	04X	1400 JACKSON ST	Oakland	CA	"1400 JACKSON ST
Oakland, CA
(37.801984, -122.265237)"
ASSAULT	12/15/2018 08:21:00 PM	18-063230	MISD-INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT/DATNG RELATNSHP	26Y	1100 65TH AV	Oakland	CA	"1100 65TH AV
Oakland, CA
(37.761547, -122.196429)"
ROBBERY	12/20/2018 07:00:00 PM	18-064098	ROBBERY-FIREARM	18Y	1900 E 25TH ST	Oakland	CA	"1900 E 25TH ST
Oakland, CA
(37.794206, -122.232874)"
MOTOR VEHICLE THEFT	12/19/2018 03:00:00 AM	18-063964	VEHICLE THEFT - OTHER VEHICLES	01X	400 EMBARCADERO WEST	Oakland	CA	"400 EMBARCADERO WEST
Oakland, CA
(37.794941, -122.27554)"
ASSAULT	12/02/2018 11:40:00 PM	18-060872	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	01X	300 OAK ST	Oakland	CA	"300 OAK ST
Oakland, CA
(37.793837, -122.267391)"
THEFT/LARCENY	12/10/2018 06:30:00 PM	18-062317	BURGLARY-AUTO	12X	4800 TELEGRAPH AV	Oakland	CA	"4800 TELEGRAPH AV
Oakland, CA
(37.834892, -122.262907)"
MOTOR VEHICLE THEFT	12/09/2018 03:44:00 PM	18-062086	VEHICLE THEFT - AUTO	18Y	2200 E 33RD ST	Oakland	CA	"2200 E 33RD ST
Oakland, CA
(37.799794, -122.225795)"
DISTURBING THE PEACE	12/10/2018 02:50:00 PM	18-062268	DISTURB THE PEACE	30Y	7900 MACARTHUR BLVD	Oakland	CA	"7900 MACARTHUR BLVD
Oakland, CA
(37.765231, -122.167085)"
MOTOR VEHICLE THEFT	12/21/2018 05:30:00 AM	18-064146	VEHICLE THEFT - AUTO	27Y	5900 E 16TH ST	Oakland	CA	"5900 E 16TH ST
Oakland, CA
(37.76593, -122.197942)"
THEFT/LARCENY	12/10/2018 08:00:00 PM	18-918028	BURGLARY-AUTO	01X	100 WASHINGTON ST	Oakland	CA	"100 WASHINGTON ST
Oakland, CA
(37.795899, -122.278007)"
THEFT/LARCENY	12/11/2018 01:20:00 PM	18-917997	BURGLARY-AUTO	22Y	3000 MACARTHUR BOULEVARD	Oakland	CA	"3000 MACARTHUR BOULEVARD
Oakland, CA
(37.797333, -122.204823)"
ASSAULT	12/03/2018 12:13:00 PM	18-060960	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	29X	2800 73RD AV	Oakland	CA	"2800 73RD AV
Oakland, CA
(37.769016, -122.172169)"
THEFT/LARCENY	12/12/2018 12:00:00 AM	18-062656	THEFT	31Y	8500 EDES AV	Oakland	CA	"8500 EDES AV
Oakland, CA
(37.739239, -122.193539)"
THEFT/LARCENY	12/03/2018 06:15:00 PM	18-061063	THEFT	32Y	10700 MACARTHUR BLVD	Oakland	CA	"10700 MACARTHUR BLVD
Oakland, CA
(37.741775, -122.150612)"
VANDALISM	12/05/2018 11:25:00 AM	18-917650	VANDALISM	77X	PERKINS ST	Oakland	CA	"PERKINS ST
Oakland, CA"
ASSAULT	12/20/2018 06:00:00 PM	18-064079	BATTERY	06X	2600 MARTIN LUTHER KING JR W	Oakland	CA	"2600 MARTIN LUTHER KING JR W
Oakland, CA"
DISTURBING THE PEACE	12/21/2018 09:00:00 AM	18-064177	DISTURB THE PEACE	20X	3100 E 15TH ST	Oakland	CA	"3100 E 15TH ST
Oakland, CA
(37.778964, -122.22591)"
ASSAULT	12/17/2018 06:54:00 AM	18-063432	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	29X	3300 61ST AV	Oakland	CA	"3300 61ST AV
Oakland, CA
(37.775583, -122.182284)"
FRAUD	11/30/2018 09:15:00 AM	18-917757	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	99X	PALMER AV	Oakland	CA	"PALMER AV
Oakland, CA"
DRUGS/ALCOHOL VIOLATIONS	12/11/2018 10:15:00 PM	18-062538	DISORDERLY CONDUCT:TOLUENE	31X	7000 COLISEUM WY	Oakland	CA	"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
MOTOR VEHICLE THEFT	12/10/2018 02:00:00 PM	18-062477	VEHICLE THEFT - AUTO	06X	2900 MARTIN LUTHER KING JR W	Oakland	CA	"2900 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY	12/06/2018 10:35:00 AM	18-917812	BURGLARY-AUTO	03Y	500 10TH ST	Oakland	CA	"500 10TH ST
Oakland, CA
(37.801958, -122.273972)"
BURGLARY	12/05/2018 06:35:00 AM	18-917771	BURGLARY-FORCIBLE ENTRY	12Y	6000 COLLEGE AV	Oakland	CA	"6000 COLLEGE AV
Oakland, CA
(37.84836, -122.252169)"
ASSAULT	12/04/2018 10:00:00 AM	18-061112	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	27Y	2600 65TH AV	Oakland	CA	"2600 65TH AV
Oakland, CA
(37.768876, -122.185419)"
THEFT/LARCENY	12/08/2018 08:45:00 PM	18-917921	BURGLARY-AUTO	03Y	900 CLAY	Oakland	CA	"900 CLAY
Oakland, CA
(37.801942, -122.275679)"
FRAUD	12/08/2018 04:30:00 AM	18-917979	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	04X	600 WILLIAM ST	Oakland	CA	"600 WILLIAM ST
Oakland, CA
(37.809209, -122.27142)"
THEFT/LARCENY	12/07/2018 04:50:00 PM	18-917895	BURGLARY-AUTO	16Y	3700 PARK BLVD	Oakland	CA	"3700 PARK BLVD
Oakland, CA
(37.804684, -122.231223)"
MOTOR VEHICLE THEFT	12/03/2018 08:00:00 PM	18-061106	VEHICLE THEFT - AUTO	20X	1400 25TH AV	Oakland	CA	"1400 25TH AV
Oakland, CA
(37.782218, -122.233559)"
THEFT/LARCENY	12/06/2018 03:04:00 PM	18-063837	THEFT	32X	900 105TH AV	Oakland	CA	"900 105TH AV
Oakland, CA
(37.73554, -122.174609)"
DISTURBING THE PEACE	12/01/2018 12:00:00 AM	18-064180	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
